image_id,pred_worker_index,gt_worker_index,iou,pred_distance_m,gt_distance_m,distance_error_m,pred_distance_band,gt_distance_band,pred_high_visibility_vest,gt_high_visibility_vest,pred_helmet_status,gt_helmet_status,pred_orientation,gt_orientation,pred_occlusion_level,gt_occlusion_level
Garage1_001056.png,1,1,0.8747255453093106,4.0,4.480469,-0.48046900000000026,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001356.png,1,1,0.8822497176097522,3.0,4.257812,-1.2578120000000004,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001380.png,1,1,0.9810854953952964,4.5,4.25,0.25,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001428.png,1,1,0.8547080581862672,5.0,4.3125,0.6875,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001704.png,1,2,0.9776433514001223,4.5,5.441406,-0.9414059999999997,Careful,Careful,False,False,absent,absent,Side,Side,none,partial
Garage1_001704.png,2,1,0.9749589260476063,5.5,4.230469,1.2695309999999997,Careful,Careful,True,True,absent,absent,Facing,Facing,none,none
Garage1_001728.png,1,2,0.9398234042180047,4.5,5.878906,-1.3789059999999997,Careful,Careful,False,False,absent,absent,Side,Side,none,none
Garage1_001728.png,2,1,0.9563988563720762,4.5,4.125,0.375,Careful,Careful,True,True,absent,absent,Facing,Facing,none,none
Garage1_001752.png,1,2,0.9185413322640478,5.5,6.392578,-0.8925780000000003,Careful,Safe,False,False,absent,absent,Side,Side,none,none
Garage1_001752.png,2,1,0.9465487128803804,5.5,4.15625,1.34375,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001776.png,1,2,0.9769923430386854,5.5,7.005859,-1.505859,Careful,Safe,False,False,absent,absent,Side,Back,none,none
Garage1_001776.png,2,1,0.9535339324846624,4.5,4.167969,0.33203099999999974,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001800.png,1,2,0.9780147517527459,5.5,7.160156,-1.6601559999999997,Careful,Safe,False,False,absent,absent,Side,Side,none,none
Garage1_001800.png,2,1,0.938952244316357,4.5,4.257812,0.24218799999999963,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001824.png,1,2,0.9285548974174884,5.5,7.707031,-2.2070309999999997,Careful,Safe,False,False,absent,absent,Side,Back,none,none
Garage1_001824.png,2,1,0.9589416359425353,4.5,4.261719,0.23828099999999974,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001848.png,1,2,0.709948278567748,5.5,,,Safe,,False,False,absent,absent,Side,Back,none,heavy
Garage1_001848.png,2,1,0.9388389619146298,4.5,4.296875,0.203125,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_001872.png,1,1,0.9565444678974593,5.0,4.480469,0.5195309999999997,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_001896.png,1,1,0.9390207975964897,5.0,4.6875,0.3125,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_001932.png,1,1,0.9629740414040342,5.0,5.046875,-0.046875,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_002064.png,1,1,0.9208401722381199,8.0,11.480469,-3.4804689999999994,Safe,Safe,False,False,absent,absent,Back,Back,none,none
Garage1_002064.png,2,2,0.7331097949958442,9.0,,,Safe,,True,uncertain,absent,absent,Side,Back,partial,heavy
Garage1_002304.png,1,1,0.8746001596099627,6.0,7.609375,-1.609375,Careful,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002340.png,1,1,0.9477961672756811,5.0,7.742188,-2.7421879999999996,Careful,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002376.png,1,1,0.9154247128708702,6.0,7.816406,-1.8164059999999997,Careful,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002472.png,1,1,0.9568696394291529,4.0,6.707031,-2.7070309999999997,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_002472.png,2,2,0.8125514932880089,10.0,18.4375,-8.4375,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002532.png,1,1,0.9012833171709282,4.0,6.34375,-2.34375,Careful,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002532.png,2,2,0.690407421848894,10.0,,,Safe,,uncertain,False,uncertain,absent,uncertain,Facing,none,none
Garage1_002568.png,1,1,0.9537944098445531,4.0,6.929688,-2.9296879999999996,Careful,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002568.png,2,2,0.8532934131736527,10.0,,,Safe,,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002616.png,1,1,0.9477736456816421,4.0,7.828125,-3.828125,Careful,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002616.png,2,2,0.89506294404651,10.0,18.328125,-8.328125,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002652.png,1,1,0.9448299272600245,4.0,8.601562,-4.6015619999999995,Careful,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002652.png,2,2,0.7305161766984279,10.0,18.539062,-8.539062000000001,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002676.png,1,1,0.9421713455539052,4.0,9.0,-5.0,Careful,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002676.png,2,2,0.785169136950423,10.0,18.421875,-8.421875,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002700.png,1,1,0.9248691962422263,4.0,9.625,-5.625,Careful,Safe,True,True,absent,absent,Back,Back,none,partial
Garage1_002700.png,2,2,0.9188130373227044,15.0,18.515625,-3.515625,Safe,Safe,uncertain,uncertain,uncertain,uncertain,Back,uncertain,none,uncertain
Garage1_002784.png,1,1,0.868223997132701,6.0,17.578125,-11.578125,Careful,Safe,True,True,absent,uncertain,Side,Side,none,none
Garage1_002784.png,3,2,0.7648717396091811,6.0,,,Safe,,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002856.png,1,2,0.8695673620587474,8.0,,,Safe,,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,none
Garage1_002856.png,2,1,0.9425174148435043,6.0,,,Safe,,True,True,absent,absent,Facing,Facing,none,none
Garage1_002892.png,1,2,0.9217318515123996,8.0,,,Safe,,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,none
Garage1_002892.png,2,1,0.9633242423483714,6.0,,,Safe,,True,True,absent,absent,Facing,Facing,none,none
Garage1_002916.png,1,2,0.8199697215257995,8.0,,,Safe,,uncertain,True,uncertain,absent,uncertain,Facing,none,none
Garage1_002916.png,2,1,0.9840583951163441,6.0,9.046875,-3.046875,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_002988.png,1,2,0.9623397859722518,8.0,,,Safe,,uncertain,uncertain,uncertain,uncertain,uncertain,Facing,none,none
Garage1_002988.png,2,1,0.9543058648098454,6.0,7.832031,-1.8320309999999997,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003012.png,1,2,0.9205566455900482,8.0,,,Safe,,uncertain,False,uncertain,absent,uncertain,Facing,none,none
Garage1_003012.png,2,1,0.9613036983016999,6.0,7.328125,-1.328125,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003048.png,1,2,0.8678789191013755,8.0,,,Safe,,uncertain,True,uncertain,absent,uncertain,Facing,none,none
Garage1_003048.png,2,1,0.9402110942710539,6.0,6.619141,-0.6191409999999999,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003072.png,1,1,0.9675527719317129,5.0,6.265625,-1.265625,Careful,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003108.png,1,1,0.9615586238982279,3.5,5.53125,-2.03125,Careful,Careful,True,True,absent,absent,Facing,Facing,none,none
Garage1_003108.png,2,2,0.9313833796949005,8.0,,,Safe,,False,False,absent,absent,Facing,Facing,none,none
Garage1_003132.png,1,1,0.9326682024073715,3.0,5.214844,-2.2148440000000003,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_003132.png,2,2,0.9374016101245469,8.0,,,Safe,,False,False,absent,absent,Facing,Facing,none,none
Garage1_003156.png,1,1,0.9114053938476411,4.0,4.851562,-0.8515620000000004,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_003156.png,2,2,0.9684750473335116,8.0,,,Safe,,uncertain,False,uncertain,absent,uncertain,Facing,none,none
Garage2_000000.png,1,1,0.9528808732706733,1.5,2.099609,-0.5996090000000001,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_000024.png,1,1,0.9524832459865342,2.0,2.394531,-0.3945310000000002,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_000060.png,1,1,0.9704284143209289,4.0,2.955078,1.0449220000000001,Careful,Close,True,True,worn,worn,Back,Side,none,partial
Garage2_000084.png,1,1,0.8888435905822628,4.0,3.277344,0.7226560000000002,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_000120.png,1,1,0.9963809913223799,5.0,3.9375,1.0625,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage2_000144.png,1,1,0.9841484494223052,5.0,4.25,0.75,Careful,Careful,True,True,worn,worn,Side,Back,none,none
Garage2_000168.png,1,1,0.9547466040792529,6.0,4.613281,1.3867190000000003,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage2_000216.png,1,1,0.9687283130623079,7.0,5.253906,1.7460940000000003,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage2_000444.png,1,1,0.9165014627633699,6.0,17.515625,-11.515625,Careful,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000468.png,1,1,0.9710146282692254,8.0,8.300781,-0.30078100000000063,Safe,Safe,True,True,worn,worn,Side,Facing,none,none
Garage2_000492.png,1,1,0.9412783380004143,8.0,8.445312,-0.4453119999999995,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000516.png,1,1,0.9552444848285282,5.0,12.335938,-7.3359380000000005,Careful,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000552.png,1,1,0.9516407837825923,7.0,8.65625,-1.65625,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000648.png,1,1,0.944565740042156,5.5,13.695312,-8.195312,Careful,Safe,True,True,worn,worn,Side,Side,none,partial
Garage2_000672.png,1,1,0.9511311952536747,5.0,,,Careful,,True,True,worn,worn,Side,Side,none,none
Garage2_000912.png,1,1,0.9506130497581161,4.5,13.46875,-8.96875,Careful,Safe,True,True,worn,worn,Facing,Side,none,none
Garage2_000960.png,1,1,0.9555788765956664,4.0,7.539062,-3.5390620000000004,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_000996.png,1,1,0.9681500769196212,3.5,6.863281,-3.3632809999999997,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_001056.png,1,1,0.9598266962288562,3.0,5.628906,-2.6289059999999997,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_001080.png,1,1,0.9569672194798469,2.5,5.242188,-2.7421879999999996,Close,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_001308.png,1,1,0.816096836655876,2.0,,,Close,,True,True,worn,worn,Side,Facing,none,partial
Garage2_001332.png,1,1,0.9839922422468345,4.0,4.144531,-0.14453099999999974,Careful,Careful,True,True,worn,worn,Facing,Side,none,none
Garage2_001356.png,1,1,0.962090951617598,1.5,3.773438,-2.273438,Close,Careful,True,True,worn,worn,Side,Facing,none,none
Garage2_001380.png,1,1,0.9821827585919503,1.2,3.341797,-2.1417970000000004,Close,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_001404.png,1,1,0.9066745250724626,1.0,2.982422,-1.9824220000000001,Close,Close,True,True,worn,worn,Side,Side,none,none
Garage2_001428.png,1,1,0.9831064089732633,0.8,2.640625,-1.840625,Close,Close,True,True,worn,worn,Side,Side,none,none
Garage2_001452.png,1,1,0.9685100760807318,0.6,2.382812,-1.7828119999999998,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_001476.png,1,1,0.9069597714940487,0.5,2.925781,-2.425781,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_001704.png,1,1,0.9257703956092916,3.0,5.148438,-2.1484379999999996,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_001728.png,1,1,0.9606068053360661,5.0,6.023438,-1.0234379999999996,Careful,Safe,True,True,worn,worn,Back,Back,none,none
Garage2_001764.png,1,1,0.9472664440674663,5.5,7.171875,-1.671875,Careful,Safe,True,True,worn,worn,Back,Back,none,none
Garage2_001824.png,1,1,0.6166292392718035,6.0,,,Safe,,True,True,worn,worn,Back,Facing,none,none
Garage2_002256.png,2,1,0.8550211067794192,5.0,,,Careful,,True,True,worn,worn,Back,Facing,none,none
Garage2_002916.png,1,1,0.9159137841540613,4.5,,,Careful,,True,True,worn,worn,Facing,Facing,none,none
Garage2_003000.png,1,1,0.9777742599520922,4.0,7.832031,-3.8320309999999997,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_003060.png,1,1,0.9730969996401811,3.5,6.472656,-2.9726559999999997,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_003408.png,1,1,0.9423964750609831,2.5,,,Close,,True,True,worn,worn,Side,Side,none,partial
Garage2_003504.png,1,1,0.8240963928729312,4.0,4.882812,-0.8828120000000004,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_003576.png,1,1,0.9431699442890961,3.0,4.894531,-1.8945309999999997,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_003600.png,1,1,0.9587148981393736,2.5,5.050781,-2.5507809999999997,Close,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_003756.png,1,1,0.7986968876673208,2.0,4.023438,-2.0234379999999996,Close,Careful,True,True,worn,worn,Side,Facing,none,partial
Garage2_003780.png,1,1,0.9750641947973283,1.5,4.039062,-2.5390620000000004,Close,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_003804.png,1,1,0.9480895961866439,1.2,3.826172,-2.6261720000000004,Close,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_003840.png,1,1,0.9571341401499,3.0,3.386719,-0.3867189999999998,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_003864.png,1,1,0.9941021044891034,2.5,3.025391,-0.5253909999999999,Close,Careful,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003900.png,1,1,0.9694878201084809,1.0,2.378906,-1.3789060000000002,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003924.png,1,1,0.9541626958175908,0.8,1.951172,-1.1511719999999999,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003948.png,1,1,0.9506257926264423,1.5,1.49707,0.002930000000000099,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003972.png,1,1,0.6196484207253101,0.5,1.124023,-0.624023,Close,Close,True,True,worn,worn,Side,Facing,none,partial
Garage3_000036.png,1,1,0.5863662275983083,1.0,,,Close,,True,True,worn,worn,Side,Side,none,heavy
Garage3_000060.png,1,1,0.9313236202173293,1.5,1.889648,-0.389648,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_000060.png,2,2,0.8195906423159626,1.5,,,Close,,True,True,worn,worn,Side,Side,none,partial
Garage3_000096.png,1,1,0.9844068545255975,2.0,2.210938,-0.21093800000000007,Close,Close,True,True,worn,worn,Back,Side,none,partial
Garage3_000096.png,2,2,0.9398934890395272,2.0,2.378906,-0.3789060000000002,Close,Close,True,True,worn,worn,Back,Back,none,partial
Garage3_000132.png,1,1,0.9845387922468011,3.0,2.582031,0.4179689999999998,Careful,Close,True,True,worn,worn,Back,Back,none,none
Garage3_000132.png,2,2,0.9675971612282238,3.0,3.066406,-0.06640600000000019,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000156.png,1,1,0.9797103631662574,3.5,2.859375,0.640625,Careful,Close,True,True,worn,worn,Back,Back,none,none
Garage3_000156.png,2,2,0.9732989264256471,3.5,3.597656,-0.09765600000000019,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000180.png,1,1,0.9240659988285852,4.0,3.128906,0.8710939999999998,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000180.png,2,2,0.9561515127349678,4.0,4.136719,-0.13671900000000026,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000204.png,1,1,0.983430958279691,4.5,3.4375,1.0625,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000204.png,2,2,0.980733054001635,4.5,4.605469,-0.10546900000000026,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000240.png,1,1,0.984063410557557,5.0,3.902344,1.0976560000000002,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000240.png,2,2,0.9483423556944393,5.0,5.328125,-0.328125,Careful,Careful,True,True,worn,worn,Back,Side,none,none
Garage3_000264.png,1,1,0.9734371717665699,5.5,4.144531,1.3554690000000003,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000264.png,2,2,0.9711342651848891,5.5,5.527344,-0.027344000000000257,Careful,Careful,True,True,worn,worn,Back,Side,none,none
Garage3_000288.png,1,1,0.982384755057186,5.0,4.5625,0.4375,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000288.png,2,2,0.9565041555877445,6.0,,,Safe,,True,True,worn,worn,Side,Side,none,partial
Garage3_000312.png,1,1,0.9466277945793493,6.0,4.941406,1.0585940000000003,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000312.png,2,2,0.8663417558332657,8.0,,,Safe,,True,True,worn,worn,Back,uncertain,none,heavy
Garage3_000348.png,1,1,0.964536521616188,6.5,5.623047,0.8769530000000003,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000384.png,1,1,0.9625614792514714,7.0,6.277344,0.7226559999999997,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000408.png,1,1,0.9876876989885566,7.5,6.648438,0.8515620000000004,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000432.png,1,1,0.9765769551369723,8.0,7.066406,0.9335940000000003,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000492.png,1,1,0.9688581816165185,8.5,8.171875,0.328125,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000540.png,1,1,0.941378811003418,6.0,9.28125,-3.28125,Careful,Safe,True,True,worn,worn,Back,Facing,none,none
Garage3_000540.png,2,2,0.6776222649987849,8.0,,,Safe,,True,uncertain,worn,worn,Side,Side,none,heavy
Garage3_000852.png,1,1,0.941334913698047,5.0,8.164062,-3.1640619999999995,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_000876.png,1,1,0.9378879646751109,4.5,7.617188,-3.1171879999999996,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_000912.png,1,1,0.9630573071426297,4.0,7.261719,-3.2617190000000003,Careful,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_000948.png,1,1,0.984953219961746,5.0,6.742188,-1.7421879999999996,Careful,Safe,True,True,worn,worn,Side,Side,none,none
Garage3_001224.png,1,1,0.9636742104063857,3.5,5.445312,-1.9453120000000004,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_001248.png,1,1,0.9695851918329531,3.0,5.003906,-2.0039059999999997,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_001272.png,1,1,0.9663743378068289,4.0,4.449219,-0.44921900000000026,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_001296.png,1,1,0.9929059292060185,2.5,3.771484,-1.271484,Close,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_001320.png,1,1,0.9889761676155583,3.5,3.294922,0.20507799999999987,Careful,Careful,True,True,worn,worn,Facing,Facing,none,partial
Garage3_001356.png,1,1,0.9854014237031822,3.0,2.541016,0.45898400000000006,Careful,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage3_001524.png,1,1,0.9925982331641978,2.5,3.03125,-0.53125,Close,Careful,True,True,worn,worn,Side,Side,none,partial
Garage3_001548.png,1,1,0.9820686226633887,3.5,2.271484,1.228516,Careful,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_001572.png,1,1,0.9754988106090665,5.0,2.654297,2.345703,Careful,Close,True,True,worn,worn,Back,Back,none,none
Garage3_001596.png,1,1,0.9732850925141152,7.0,2.994141,4.005859,Safe,Close,True,True,worn,worn,Back,Back,none,none
Garage3_001620.png,1,1,0.9844081138650622,9.0,3.433594,5.566406000000001,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001668.png,1,2,0.9739891540338939,11.0,4.246094,6.753906,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001668.png,2,1,0.9760555955968275,6.0,2.494141,3.505859,Careful,Close,True,True,worn,worn,Back,Back,none,partial
Garage3_001692.png,1,2,0.9341447597066426,5.0,4.753906,0.24609400000000026,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001692.png,2,1,0.9748964602882128,4.0,2.921875,1.078125,Careful,Close,True,True,worn,worn,Back,Back,none,partial
Garage3_001716.png,1,2,0.9689752715062309,13.0,5.25,7.75,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001716.png,2,1,0.9769940994356413,8.0,3.494141,4.505859,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001752.png,1,2,0.9899100798988464,5.0,5.890625,-0.890625,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001752.png,2,1,0.9665768771314776,4.0,4.244141,-0.24414099999999994,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001788.png,1,2,0.9661174505689407,15.0,6.574219,8.425781,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001788.png,2,1,0.9583132852996256,10.0,5.039062,4.960938,Safe,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001812.png,1,2,0.9724479962860416,5.0,6.980469,-1.9804690000000003,Careful,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001812.png,2,1,0.9759422897874799,4.0,5.59375,-1.59375,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001848.png,1,2,0.9555542127729838,17.0,7.746094,9.253906,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001848.png,2,1,0.9798883108214815,12.0,6.367188,5.632812,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001908.png,1,2,0.9723688013712031,19.0,8.953125,10.046875,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001908.png,2,1,0.9654598412403343,14.0,7.646484,6.353516,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001932.png,1,2,0.948515223743315,21.0,9.589844,11.410156,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001932.png,2,1,0.9422184393005967,16.0,8.074219,7.925781000000001,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001956.png,1,2,0.897507141988501,23.0,9.84375,13.15625,Safe,Safe,True,True,worn,worn,Back,Facing,none,none
Garage3_001956.png,2,1,0.9598755600627209,18.0,8.703125,9.296875,Safe,Safe,True,True,worn,worn,Back,Side,none,none
Garage3_001980.png,1,2,0.9485861479196442,25.0,,,Safe,,True,True,worn,worn,Back,Back,none,none
Garage3_001980.png,2,1,0.878927365882974,20.0,9.3125,10.6875,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_002148.png,1,1,0.9535386851023425,27.0,,,Safe,,True,True,worn,worn,Back,Back,none,none
Garage3_002148.png,2,2,0.9463114168115349,22.0,,,Safe,,True,True,worn,worn,Back,Back,none,none
Garage3_002580.png,1,1,0.9199257484164108,15.0,,,Safe,,True,True,worn,worn,Facing,Facing,none,none
Garage3_002580.png,2,2,0.95648069548142,25.0,,,Safe,,True,True,worn,worn,Side,Side,none,none
Garage3_002604.png,1,1,0.8995068279615736,12.0,,,Safe,,True,True,worn,worn,Facing,Facing,none,none
Garage3_002604.png,2,2,0.9505026711955934,28.0,,,Safe,,True,True,worn,worn,Side,Facing,none,none
Garage3_002652.png,1,1,0.9748313600088367,10.0,8.039062,1.9609380000000005,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_002652.png,2,2,0.9732772160793025,30.0,,,Safe,,True,True,worn,worn,Side,Facing,none,none
Garage3_002676.png,1,1,0.9680516310883537,4.0,7.5625,-3.5625,Careful,Safe,True,True,absent,worn,Facing,Facing,none,partial
Garage3_002676.png,2,2,0.8757863532987408,6.0,,,Safe,,True,True,worn,worn,Back,Facing,none,none
Garage3_002700.png,1,1,0.9541203441526772,8.0,7.009766,0.9902340000000001,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_002700.png,2,2,0.9263644791128268,32.0,,,Safe,,True,True,worn,worn,Side,Facing,none,none
Garage3_002796.png,1,1,0.9846008211878833,6.0,5.042969,0.9570309999999997,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_002796.png,2,2,0.9618029715516139,35.0,,,Safe,,True,True,worn,worn,Side,Facing,none,none
Garage3_002820.png,1,1,0.9846727537229394,3.0,4.71875,-1.71875,Careful,Careful,True,True,worn,absent,Facing,Facing,none,none
Garage3_002820.png,2,2,0.8684830082233036,5.0,,,Careful,,True,True,worn,worn,Side,Side,none,none
