image_id,pred_worker_index,gt_worker_index,iou,pred_distance_m,gt_distance_m,distance_error_m,pred_distance_band,gt_distance_band,pred_high_visibility_vest,gt_high_visibility_vest,pred_helmet_status,gt_helmet_status,pred_orientation,gt_orientation,pred_occlusion_level,gt_occlusion_level
Garage1_001056.png,1,1,0.8747255453093106,4.524636745452881,4.480469,0.0441677454528806,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001380.png,1,1,0.9810854953952964,4.255908966064453,4.25,0.005908966064453125,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001428.png,1,1,0.8547080581862672,4.285416126251221,4.3125,-0.027083873748779297,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001704.png,1,2,0.9776433514001223,5.521329879760742,5.441406,0.07992387976074244,Safe,Safe,False,False,absent,absent,Side,Side,none,partial
Garage1_001704.png,2,1,0.9749589260476063,4.1086273193359375,4.230469,-0.12184168066406276,Careful,Careful,True,True,absent,absent,Facing,Facing,none,none
Garage1_001728.png,1,2,0.9398234042180047,6.1285223960876465,5.878906,0.24961639608764674,Safe,Safe,False,False,absent,absent,Back,Side,none,none
Garage1_001728.png,2,1,0.9563988563720762,4.20109748840332,4.125,0.07609748840332031,Careful,Careful,True,True,absent,absent,Facing,Facing,none,none
Garage1_001752.png,1,2,0.9185413322640478,6.953344345092773,6.392578,0.5607663450927731,Safe,Safe,False,False,absent,absent,Back,Side,none,none
Garage1_001752.png,2,1,0.9465487128803804,4.1903862953186035,4.15625,0.034136295318603516,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001776.png,1,2,0.9769923430386854,6.937587738037109,7.005859,-0.06827126196289068,Safe,Safe,False,False,absent,absent,Back,Back,none,none
Garage1_001776.png,2,1,0.9535339324846624,4.152860641479492,4.167969,-0.01510835852050807,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001800.png,1,2,0.9780147517527459,7.183446884155273,7.160156,0.023290884155273694,Safe,Safe,False,False,absent,absent,Back,Side,none,none
Garage1_001800.png,2,1,0.938952244316357,4.209162712097168,4.257812,-0.048649287902832405,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001824.png,1,2,0.9285548974174884,7.6751017570495605,7.707031,-0.031929242950439196,Safe,Safe,False,False,absent,absent,Side,Back,none,none
Garage1_001824.png,2,1,0.9589416359425353,4.271992206573486,4.261719,0.010273206573486071,Careful,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_001848.png,1,2,0.709948278567748,7.5802531242370605,,,,,False,False,absent,absent,Back,Back,none,heavy
Garage1_001848.png,2,1,0.9388389619146298,4.423373699188232,4.296875,0.12649869918823242,Careful,Careful,True,True,absent,absent,Side,Back,none,none
Garage1_001872.png,1,1,0.9565444678974593,4.5465617179870605,4.480469,0.06609271798706029,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_001896.png,1,1,0.9390207975964897,4.750418663024902,4.6875,0.06291866302490234,Careful,Careful,True,True,absent,absent,Back,Back,none,none
Garage1_001932.png,1,1,0.9629740414040342,5.349699020385742,5.046875,0.3028240203857422,Safe,Safe,True,True,absent,absent,Side,Back,none,none
Garage1_002376.png,1,1,0.9154247128708702,8.006579399108887,7.816406,0.19017339910888698,Safe,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002472.png,1,1,0.9568696394291529,6.743717670440674,6.707031,0.036686670440674085,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_002472.png,2,2,0.8125514932880089,12.774353981018066,18.4375,-5.663146018981934,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002532.png,1,1,0.9012833171709282,6.473013401031494,6.34375,0.12926340103149414,Safe,Safe,True,True,absent,absent,Side,Side,none,none
Garage1_002532.png,2,2,0.690407421848894,18.37618637084961,,,,,uncertain,False,uncertain,absent,uncertain,Facing,none,none
Garage1_002568.png,1,1,0.9537944098445531,6.909013748168945,6.929688,-0.020674251831054313,Safe,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002568.png,2,2,0.8532934131736527,18.335840225219727,,,,,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002616.png,1,1,0.9477736456816421,7.628460884094238,7.828125,-0.19966411590576172,Safe,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002616.png,2,2,0.89506294404651,18.247779846191406,18.328125,-0.08034515380859375,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002652.png,1,1,0.9448299272600245,8.641983985900879,8.601562,0.04042198590087942,Safe,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002652.png,2,2,0.7305161766984279,18.38604736328125,18.539062,-0.15301463671875126,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002676.png,1,1,0.9421713455539052,9.019858360290527,9.0,0.019858360290527344,Safe,Safe,True,True,absent,absent,Back,Back,none,none
Garage1_002676.png,2,2,0.785169136950423,18.46051597595215,18.421875,0.03864097595214844,Safe,Safe,uncertain,uncertain,uncertain,uncertain,uncertain,uncertain,none,uncertain
Garage1_002784.png,1,1,0.868223997132701,17.44512939453125,17.578125,-0.13299560546875,Safe,Safe,True,True,absent,uncertain,Side,Side,none,none
Garage1_002784.png,3,2,0.7648717396091811,12.701601028442383,,,,,False,uncertain,uncertain,uncertain,Side,uncertain,none,uncertain
Garage1_002856.png,1,2,0.8695673620587474,10.551192283630371,,,,,False,uncertain,uncertain,uncertain,Back,uncertain,none,none
Garage1_002856.png,2,1,0.9425174148435043,9.952818870544434,,,,,True,True,absent,absent,Facing,Facing,none,none
Garage1_002892.png,1,2,0.9217318515123996,9.171611785888672,,,,,False,uncertain,uncertain,uncertain,Back,uncertain,none,none
Garage1_002892.png,2,1,0.9633242423483714,9.760845184326172,,,,,True,True,absent,absent,Facing,Facing,none,none
Garage1_002916.png,1,2,0.8199697215257995,10.381220817565918,,,,,False,True,uncertain,absent,Back,Facing,none,none
Garage1_002916.png,2,1,0.9840583951163441,9.091147422790527,9.046875,0.044272422790527344,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_002988.png,1,2,0.9623397859722518,18.474063873291016,,,,,False,uncertain,uncertain,uncertain,Back,Facing,none,none
Garage1_002988.png,2,1,0.9543058648098454,7.797028541564941,7.832031,-0.03500245843505834,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003012.png,1,2,0.9205566455900482,12.812172889709473,,,,,False,False,uncertain,absent,Back,Facing,none,none
Garage1_003012.png,2,1,0.9613036983016999,7.349894046783447,7.328125,0.021769046783447266,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003048.png,1,2,0.8678789191013755,12.06200122833252,,,,,False,True,uncertain,absent,Back,Facing,none,none
Garage1_003048.png,2,1,0.9402110942710539,6.824393272399902,6.619141,0.2052522723999024,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003072.png,1,1,0.9675527719317129,6.219205856323242,6.265625,-0.04641914367675781,Safe,Safe,True,True,absent,absent,Facing,Facing,none,none
Garage1_003156.png,1,1,0.9114053938476411,5.07664680480957,4.851562,0.22508480480956994,Safe,Careful,True,True,absent,absent,Side,Side,none,none
Garage1_003156.png,2,2,0.9684750473335116,19.55670738220215,,,,,False,False,absent,absent,Back,Facing,none,none
Garage2_000060.png,1,1,0.9704284143209289,3.0052483081817627,2.955078,0.050170308181762824,Careful,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_000084.png,1,1,0.8888435905822628,3.2446534633636475,3.277344,-0.03269053663635235,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_000120.png,1,1,0.9963809913223799,4.123424053192139,3.9375,0.18592405319213867,Careful,Careful,True,True,worn,worn,Side,Back,none,none
Garage2_000144.png,1,1,0.9841484494223052,4.359581470489502,4.25,0.10958147048950195,Careful,Careful,True,True,worn,worn,Side,Back,none,none
Garage2_000168.png,1,1,0.9547466040792529,4.582395076751709,4.613281,-0.03088592324829076,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage2_000216.png,1,1,0.9687283130623079,5.2761006355285645,5.253906,0.02219463552856471,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage2_000468.png,1,1,0.9710146282692254,8.340544700622559,8.300781,0.03976370062255796,Safe,Safe,True,True,worn,worn,Side,Facing,none,none
Garage2_000492.png,1,1,0.9412783380004143,8.50794792175293,8.445312,0.0626359217529302,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000552.png,1,1,0.9516407837825923,8.741540908813477,8.65625,0.08529090881347656,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000648.png,1,1,0.944565740042156,13.415973663330078,13.695312,-0.27933833666992136,Safe,Safe,True,True,worn,worn,Side,Side,none,partial
Garage2_000672.png,1,1,0.9511311952536747,9.074673652648926,,,,,True,True,worn,worn,Side,Side,none,none
Garage2_000912.png,1,1,0.9506130497581161,12.990806579589844,13.46875,-0.47794342041015625,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_000960.png,1,1,0.9555788765956664,7.593651294708252,7.539062,0.05458929470825158,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_000996.png,1,1,0.9681500769196212,6.831786632537842,6.863281,-0.031494367462157946,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_001056.png,1,1,0.9598266962288562,5.686221599578857,5.628906,0.05731559957885768,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_001080.png,1,1,0.9569672194798469,5.190340518951416,5.242188,-0.05184748104858361,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_001308.png,1,1,0.816096836655876,4.781342029571533,,,,,True,True,worn,worn,Side,Facing,none,partial
Garage2_001356.png,1,1,0.962090951617598,3.5846893787384033,3.773438,-0.18874862126159675,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_001380.png,1,1,0.9821827585919503,3.2359859943389893,3.341797,-0.10581100566101087,Careful,Careful,True,True,worn,worn,Facing,Side,none,none
Garage2_001404.png,1,1,0.9066745250724626,3.0437073707580566,2.982422,0.06128537075805651,Careful,Close,True,True,worn,worn,Side,Side,none,none
Garage2_001428.png,1,1,0.9831064089732633,2.593231201171875,2.640625,-0.047393798828125,Close,Close,True,True,worn,worn,Side,Side,none,none
Garage2_001452.png,1,1,0.9685100760807318,2.3493618965148926,2.382812,-0.03345010348510735,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_001476.png,1,1,0.9069597714940487,2.919325113296509,2.925781,-0.006455886703491398,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage2_001728.png,1,1,0.9606068053360661,6.028537273406982,6.023438,0.005099273406982796,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage2_001764.png,1,1,0.9472664440674663,7.171689033508301,7.171875,-0.00018596649169921875,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage2_001824.png,1,1,0.6166292392718035,9.35359001159668,,,,,True,True,worn,worn,Back,Facing,none,none
Garage2_002256.png,2,1,0.8550211067794192,11.405649185180664,,,,,True,True,worn,worn,Back,Facing,none,none
Garage2_002916.png,1,1,0.9159137841540613,8.533217430114746,,,,,True,True,worn,worn,Facing,Facing,none,none
Garage2_003000.png,1,1,0.9777742599520922,7.639758586883545,7.832031,-0.19227241311645482,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage2_003060.png,1,1,0.9730969996401811,6.57825231552124,6.472656,0.10559631552124049,Safe,Safe,True,True,worn,worn,Side,Facing,none,none
Garage2_003408.png,1,1,0.9423964750609831,8.955406188964844,,,,,True,True,worn,worn,Side,Side,none,partial
Garage2_003576.png,1,1,0.9431699442890961,5.07402229309082,4.894531,0.17949129309082057,Safe,Careful,True,True,worn,worn,Side,Side,none,none
Garage2_003600.png,1,1,0.9587148981393736,5.1123199462890625,5.050781,0.06153894628906276,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage2_003756.png,1,1,0.7986968876673208,4.095062255859375,4.023438,0.07162425585937537,Careful,Careful,True,True,worn,worn,Side,Facing,none,partial
Garage2_003780.png,1,1,0.9750641947973283,4.146249294281006,4.039062,0.10718729428100549,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_003804.png,1,1,0.9480895961866439,3.8078689575195312,3.826172,-0.01830304248046888,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage2_003900.png,1,1,0.9694878201084809,2.432705879211426,2.378906,0.053799879211425594,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003924.png,1,1,0.9541626958175908,1.986243724822998,1.951172,0.03507172482299814,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage2_003972.png,1,1,0.6196484207253101,1.2597044706344604,1.124023,0.13568147063446045,Close,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage3_000060.png,1,1,0.9313236202173293,1.8984355926513672,1.889648,0.008787592651367193,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_000060.png,2,2,0.8195906423159626,3.567037582397461,,,,,True,True,worn,worn,Side,Side,none,partial
Garage3_000096.png,1,1,0.9844068545255975,2.2335219383239746,2.210938,0.02258393832397454,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_000096.png,2,2,0.9398934890395272,2.3554019927978516,2.378906,-0.023504007202148625,Close,Close,True,True,worn,worn,Back,Back,none,partial
Garage3_000132.png,1,1,0.9845387922468011,2.6685752868652344,2.582031,0.08654428686523419,Close,Close,True,True,worn,worn,Back,Back,none,none
Garage3_000132.png,2,2,0.9675971612282238,3.197791814804077,3.066406,0.13138581480407696,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000156.png,1,1,0.9797103631662574,2.8601396083831787,2.859375,0.0007646083831787109,Close,Close,True,True,worn,worn,Back,Back,none,none
Garage3_000156.png,2,2,0.9732989264256471,3.7532384395599365,3.597656,0.15558243955993634,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000180.png,1,1,0.9240659988285852,3.0852577686309814,3.128906,-0.04364823136901874,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000180.png,2,2,0.9561515127349678,4.079582214355469,4.136719,-0.05713678564453151,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000204.png,1,1,0.983430958279691,3.379798173904419,3.4375,-0.057701826095581055,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000204.png,2,2,0.980733054001635,4.712166786193848,4.605469,0.1066977861938474,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000240.png,1,1,0.984063410557557,3.8298072814941406,3.902344,-0.07253671850585919,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000240.png,2,2,0.9483423556944393,5.3278093338012695,5.328125,-0.00031566619873046875,Safe,Safe,True,True,worn,worn,Back,Side,none,none
Garage3_000264.png,1,1,0.9734371717665699,4.191911697387695,4.144531,0.04738069738769557,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000264.png,2,2,0.9711342651848891,5.654233932495117,5.527344,0.12688993249511693,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage3_000312.png,1,1,0.9466277945793493,4.954277038574219,4.941406,0.012871038574219007,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_000312.png,2,2,0.8663417558332657,6.345984935760498,,,,,True,True,worn,worn,Side,uncertain,none,heavy
Garage3_000348.png,1,1,0.964536521616188,5.801300048828125,5.623047,0.17825304882812532,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000384.png,1,1,0.9625614792514714,6.209366321563721,6.277344,-0.06797767843627955,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000408.png,1,1,0.9876876989885566,6.474388122558594,6.648438,-0.17404987744140588,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000432.png,1,1,0.9765769551369723,7.117660045623779,7.066406,0.051254045623779554,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000492.png,1,1,0.9688581816165185,8.080099105834961,8.171875,-0.09177589416503906,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_000852.png,1,1,0.941334913698047,7.936596870422363,8.164062,-0.2274651295776362,Safe,Safe,True,True,absent,worn,Facing,Facing,none,none
Garage3_000876.png,1,1,0.9378879646751109,7.228556156158447,7.617188,-0.38863184384155236,Safe,Safe,True,True,absent,worn,Facing,Facing,none,none
Garage3_000912.png,1,1,0.9630573071426297,7.197442531585693,7.261719,-0.0642764684143069,Safe,Safe,True,True,absent,worn,Facing,Facing,none,none
Garage3_001224.png,1,1,0.9636742104063857,5.485438823699951,5.445312,0.0401268236999508,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_001248.png,1,1,0.9695851918329531,5.0448527336120605,5.003906,0.040946733612060804,Safe,Safe,True,True,worn,worn,Facing,Facing,none,none
Garage3_001296.png,1,1,0.9929059292060185,3.892195701599121,3.771484,0.12071170159912104,Careful,Careful,True,True,worn,worn,Facing,Facing,none,none
Garage3_001524.png,1,1,0.9925982331641978,2.884176015853882,3.03125,-0.14707398414611816,Close,Careful,True,True,worn,worn,Side,Side,partial,partial
Garage3_001548.png,1,1,0.9820686226633887,2.3127806186676025,2.271484,0.04129661866760248,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_001572.png,1,1,0.9754988106090665,2.6861488819122314,2.654297,0.03185188191223132,Close,Close,True,True,worn,worn,Back,Back,none,none
Garage3_001596.png,1,1,0.9732850925141152,2.9207193851470947,2.994141,-0.07342161485290521,Close,Close,True,True,worn,worn,Back,Back,none,none
Garage3_001620.png,1,1,0.9844081138650622,3.4951088428497314,3.433594,0.06151484284973163,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001668.png,1,2,0.9739891540338939,4.416213512420654,4.246094,0.17011951242065404,Careful,Careful,True,True,worn,worn,Back,Back,none,none
Garage3_001668.png,2,1,0.9760555955968275,2.5252573490142822,2.494141,0.031116349014282285,Close,Close,True,True,worn,worn,Side,Back,none,partial
Garage3_001716.png,1,2,0.9689752715062309,5.234100818634033,5.25,-0.015899181365966797,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001716.png,2,1,0.9769940994356413,3.472533702850342,3.494141,-0.021607297149658145,Careful,Careful,True,True,worn,worn,Side,Back,none,none
Garage3_001788.png,1,2,0.9661174505689407,6.470242023468018,6.574219,-0.10397697653198268,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001788.png,2,1,0.9583132852996256,5.236172199249268,5.039062,0.1971101992492672,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001848.png,1,2,0.9555542127729838,7.543947696685791,7.746094,-0.20214630331420924,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001848.png,2,1,0.9798883108214815,6.421701431274414,6.367188,0.05451343127441444,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001908.png,1,2,0.9723688013712031,9.020423889160156,8.953125,0.06729888916015625,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001908.png,2,1,0.9654598412403343,7.623716831207275,7.646484,-0.022767168792724668,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001932.png,1,2,0.948515223743315,9.557474136352539,9.589844,-0.032369863647460306,Safe,Safe,True,True,worn,worn,Back,Back,none,none
Garage3_001932.png,2,1,0.9422184393005967,7.669869899749756,8.074219,-0.4043491002502435,Safe,Safe,True,True,worn,worn,Side,Back,none,none
Garage3_001956.png,1,2,0.897507141988501,9.830676078796387,9.84375,-0.013073921203613281,Safe,Safe,True,True,worn,worn,Back,Facing,none,none
Garage3_001956.png,2,1,0.9598755600627209,8.683019638061523,8.703125,-0.020105361938476562,Safe,Safe,True,True,worn,worn,Back,Side,none,none
Garage3_001980.png,1,2,0.9485861479196442,13.026259422302246,,,,,True,True,worn,worn,Back,Back,none,none
Garage3_001980.png,2,1,0.878927365882974,9.261405944824219,9.3125,-0.05109405517578125,Safe,Safe,True,True,worn,worn,Side,Back,none,none
Garage3_002148.png,1,1,0.9535386851023425,4.7025346755981445,,,,,True,True,worn,worn,Back,Back,none,none
Garage3_002148.png,2,2,0.9463114168115349,12.765926361083984,,,,,True,True,worn,worn,uncertain,Back,none,none
Garage3_002580.png,1,1,0.9199257484164108,8.21480655670166,,,,,True,True,absent,worn,uncertain,Facing,none,none
Garage3_002580.png,2,2,0.95648069548142,11.821914672851562,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_002604.png,1,1,0.8995068279615736,8.567197799682617,,,,,True,True,absent,worn,uncertain,Facing,none,none
Garage3_002604.png,2,2,0.9505026711955934,11.534266471862793,,,,,True,True,worn,worn,uncertain,Facing,none,none
Garage3_002652.png,1,1,0.9748313600088367,7.971189975738525,8.039062,-0.0678720242614741,Safe,Safe,True,True,absent,worn,uncertain,Facing,none,none
Garage3_002652.png,2,2,0.9732772160793025,15.013497352600098,,,,,True,True,worn,worn,uncertain,Facing,none,none
Garage3_002700.png,1,1,0.9541203441526772,7.152181625366211,7.009766,0.142415625366211,Safe,Safe,True,True,absent,worn,uncertain,Facing,none,none
Garage3_002700.png,2,2,0.9263644791128268,10.958121299743652,,,,,True,True,worn,worn,uncertain,Facing,none,none
Garage3_002796.png,1,1,0.9846008211878833,5.037375450134277,5.042969,-0.005593549865722913,Safe,Safe,True,True,absent,worn,uncertain,Facing,none,none
Garage3_002796.png,2,2,0.9618029715516139,9.316577911376953,,,,,True,True,worn,worn,uncertain,Facing,none,none
Garage3_002844.png,1,1,0.9677685058621865,4.234374046325684,4.203125,0.031249046325683594,Careful,Careful,True,True,worn,worn,uncertain,Facing,none,none
Garage3_002844.png,2,2,0.9332655123613162,9.09608268737793,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_002892.png,1,1,0.9619386187946306,3.2106432914733887,3.296875,-0.08623170852661133,Careful,Careful,True,True,worn,worn,Side,Facing,none,none
Garage3_002892.png,2,2,0.9559494679235718,8.530928611755371,,,,,True,True,worn,worn,Side,Facing,none,none
Garage3_002916.png,1,1,0.973376602440005,3.1103880405426025,2.939453,0.17093504054260267,Careful,Close,True,True,worn,worn,Facing,Facing,none,partial
Garage3_002916.png,2,2,0.9679413229340333,8.989299774169922,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_002940.png,1,1,0.9396124285092022,2.6059834957122803,2.564453,0.0415304957122804,Close,Close,True,True,worn,worn,Side,Side,none,partial
Garage3_002940.png,3,3,0.8646538034631007,9.932289123535156,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_002964.png,1,1,0.9703643540541874,2.225209951400757,2.203125,0.022084951400756836,Close,Close,True,True,worn,worn,Side,Side,partial,partial
Garage3_002964.png,2,2,0.9273880734521112,10.287354469299316,,,,,True,True,worn,worn,Side,Side,none,partial
Garage3_002988.png,1,1,0.7452492285615462,3.0296268463134766,2.986328,0.04329884631347669,Careful,Close,True,True,uncertain,uncertain,uncertain,uncertain,heavy,heavy
Garage3_002988.png,2,2,0.9044777926551821,12.994099617004395,,,,,True,True,worn,worn,Side,Side,none,partial
Garage3_003228.png,1,1,0.8408759598076591,8.95514965057373,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_003336.png,1,1,0.907653791882561,8.236617088317871,8.242188,-0.00557091168212942,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage3_003372.png,1,1,0.9552890333801494,8.734158515930176,,,,,True,True,worn,worn,Side,Side,none,none
Garage3_003420.png,1,1,0.9461885045726609,4.759756088256836,4.703125,0.05663108825683594,Careful,Careful,True,True,worn,worn,Side,Side,none,none
Garage3_003420.png,2,2,0.48892844464831253,8.407529830932617,,,,,True,True,worn,worn,Side,Side,none,partial
Garage3_003456.png,1,1,0.9517804168330288,5.092344760894775,4.945312,0.14703276089477502,Safe,Careful,True,True,worn,worn,Side,Side,none,none
Garage3_003456.png,2,2,0.9464311649496121,6.986485481262207,,,,,True,True,worn,worn,Side,Side,none,partial
Garage3_003480.png,1,1,0.9778939103868968,5.111166477203369,5.191406,-0.0802395227966306,Safe,Safe,True,True,worn,worn,Side,Side,none,none
Garage3_003480.png,3,2,0.7807931897017109,15.233975410461426,,,,,uncertain,uncertain,worn,worn,uncertain,Side,none,heavy
Garage3_003588.png,1,1,0.9431571814357133,6.402135848999023,6.335938,0.06619784899902381,Safe,Safe,True,True,worn,worn,Back,Side,none,none
Garage4_000114.png,1,2,0.9574205059344577,2.8544650077819824,2.898438,-0.04397299221801765,Close,Close,True,True,worn,worn,Back,Back,partial,partial
Garage4_000114.png,2,1,0.969484640072147,2.067365884780884,1.942383,0.12498288478088382,Close,Close,False,False,absent,absent,Side,Side,none,partial
Garage4_000132.png,1,1,0.9929429101570293,1.9709020853042603,1.863281,0.10762108530426029,Close,Close,True,True,worn,worn,Back,Back,none,partial
Garage4_000132.png,2,2,0.9486384529860223,2.4973506927490234,2.21582,0.28153069274902354,Close,Close,False,False,absent,absent,Side,Side,none,partial
Garage4_000162.png,1,1,0.9558106928927046,2.4234979152679443,2.472656,-0.04915808473205585,Close,Close,True,True,worn,worn,Back,Back,none,partial
Garage4_000162.png,2,2,0.9008948903413089,2.6948091983795166,2.808594,-0.11378480162048321,Close,Close,False,False,absent,absent,Side,Side,none,none
Garage4_000186.png,1,1,0.9818932345552837,3.0190505981445312,3.080078,-0.06102740185546862,Careful,Careful,True,True,worn,worn,Back,Back,none,partial
Garage4_000186.png,2,2,0.9793379622129762,3.8759162425994873,3.742188,0.13372824259948723,Careful,Careful,False,False,absent,absent,Back,Back,none,none
Garage4_000204.png,1,1,0.9216151235575604,3.57180118560791,3.568359,0.0034421856079100976,Careful,Careful,True,True,worn,worn,Back,Back,none,none
